variable,description,detail,allowedSuffix,valueType,allowedValues,valueInfo,naValueType,activeStatus,replacement,provenance
scaared_i31,"SCAARED, question 31","When I worry a lot, I feel restless.",s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i32,"SCAARED, question 32",I am afraid of having anxiety (or panic) attacks.,s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i33,"SCAARED, question 33",I worry that something bad might happen to my family.,s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i34,"SCAARED, question 34",I feel shy with people I don't know well.,s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i35,"SCAARED, question 35",I worry about what is going to happen in the future.,s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i36,"SCAARED, question 36","When I get anxious, I feel like throwing up.",s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i37,"SCAARED, question 37",I worry about how well I do things.,s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i38,"SCAARED, question 38",I am afraid to go outside or to crowded places by myself.,s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i39,"SCAARED, question 39",I worry about things that have already happened.,s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i40,"SCAARED, question 40","When I get anxious, I feel dizzy.",s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i41,"SCAARED, question 41","I feel nervous when I am with other people and I have to do something while they watch me (for example: speak, play a sport.)",s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i42,"SCAARED, question 42","I feel nervous when I go to parties, dances, or any place where there will be people that I don't know well.",s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i43,"SCAARED, question 43",I am shy.,s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_i44,"SCAARED, question 44","When I worry a lot, I feel irritable.",s1_r1_e1,Integer,"0, 1, 2","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",NA,1,NA,direct-redcap
scaared_scrdTotal,SCAARED total score,sum of all scaared items (NA if scaared_percTotal < 1),s1_r1_e1,Integer,"[0,88]",NA,NA,1,NA,code-instruments
scaared_scrdPaSo,SCAARED panic disorder score,"sum of scaared items 1, 2, 6, 9, 11, 12, 15, 17, 18, 19, 22, 25, 28, 32, 36, 38, and 40 (NA if scaared_percPaSo < 1)",s1_r1_e1,Integer,"[0,51]",NA,NA,1,NA,code-instruments
scaared_scrdGA,SCAARED generalized anxiety score,"sum of scaared  items 5, 7, 8, 14, 21, 23, 24, 29, 31, 35, 37, 39, and 44 (NA if scaared_percGA < 1)",s1_r1_e1,Integer,"[0,26]",NA,NA,1,NA,code-instruments
scaared_scrdSep,SCAARED separation anxiety score,"sum of scaared items 4, 13, 16, 20, 26, 30, and 33 (NA if scaared_percSep < 1)",s1_r1_e1,Integer,"[0,14]",NA,NA,1,NA,code-instruments
scaared_scrdSoc,SCAARED social phobias score,"sum of scaared  items 3, 10, 27, 34, 41, 42, and 43 (NA if scaared_percSoc < 1)",s1_r1_e1,Integer,"[0,14]",NA,NA,1,NA,code-instruments
scaared_percTotal,SCAARED total percentage response,percentage of response for all scaared items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
scaared_percPaSo,SCAARED panic disorder percentage response,percentage of response for scaared panic disorder items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
scaared_percGA,SCAARED generalized anxiety percentage response,percentage of response for scaared generalized anxiety items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
scaared_percSep,SCAARED separation anxiety percentage response,percentage of response for scaared separation anxiety items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
scaared_percSoc,SCAARED social phobias percentage response,percentage of response for scaared social phobias items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
