variable,description,detail,allowedSuffix,valueType,allowedValues,valueInfo,naValueType,activeStatus,replacement,provenance
tai_b_i28,"TAI (version b), question 28",I sometimes seem to defeat myself (think negative thoughts) while working on an important test.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i29,"TAI (version b), question 29",I start feeling very anxious or uneasy just before getting test results.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i30,"TAI (version b), question 30",I wish I could get into a vocation that does not require tests for entrance.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i31,"TAI (version b), question 31","If I do not do well on a test, I guess it will mean I am not as smart as I thought I was.",s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i32,"TAI (version b), question 32","If my score is low, my parents will be very disappointed.",s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i33,"TAI (version b), question 33","My anxiety about tests makes me want to avoid preparing fully, and this just makes me more anxious.",s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i34,"TAI (version b), question 34",I often find my fingers tapping or my legs jiggling while taking a test.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i35,"TAI (version b), question 35","After taking a test, I often feel I could have done better than I actually did.",s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i36,"TAI (version b), question 36","When taking a test, my emotional feelings interfere with my concentration.",s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i37,"TAI (version b), question 37","The harder I work on some test items, the more confused I get.",s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i38,"TAI (version b), question 38","Aside from what others may think of me, I am concerned about my own opinion of myself if I do poorly.",s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i39,"TAI (version b), question 39",My muscles tense up in certain areas of my body when I take a test.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i40,"TAI (version b), question 40",I do not feel confident and mentally relaxed before a test.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i41,"TAI (version b), question 41",My friends will be disappointed in me if my score is low.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i42,"TAI (version b), question 42",One of my problems is not knowing exactly when I am prepared for a test.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i43,"TAI (version b), question 43",I often feel physically panicky when I have to take a really important test.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i44,"TAI (version b), question 44","I wish teachers understood that some people are more nervous than others when taking tests, and that this could be taken into account when test answers are evaluated.",s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i45,"TAI (version b), question 45",I would rather write a paper than take a test for a grade.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i46,"TAI (version b), question 46",I am going to find out how others did before I announce my score.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i47,"TAI (version b), question 47","Some people I know will be amused if I score low, and this bothers me.",s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i48,"TAI (version b), question 48",I think I could do much better on tests if I could take them alone and/or not feel pressured by a time limit.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i49,"TAI (version b), question 49",My test performance is directly connected to my future success and security.,s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_i50,"TAI (version b), question 50","During tests, I sometimes get so nervous that I forget facts I really know.",s1_r1_e1,Logical,"0, 1","1, Yes (reflects my experience) | 0, No (does not apply to me)",NA,1,NA,direct-redcap
tai_b_scrdOther,TAI (version b) 'concerns about how others will view you if you do poorly' subscore,"sum of tai_b items 3, 10, 17, 25, 32, 41, 46, and 47 (NA if tai_b_percOther < 1)",s1_r1_e1,Integer,"[0,8]",NA,NA,1,NA,code-instruments
tai_b_scrdSelf,TAI (version b) 'concerns about your own self-image' subscore,"sum of tai_b items 2, 9, 16, 24, 31, 38, and 40 (NA if tai_b_percSelf < 1)",s1_r1_e1,Integer,"[0,7]",NA,NA,1,NA,code-instruments
tai_b_scrdFut,TAI (version b) 'concerns about your future security' subscore,"sum of tai_b items 1, 8, 15, 23, 30, and 49 (NA if tai_b_percFut < 1)",s1_r1_e1,Integer,"[0,6]",NA,NA,1,NA,code-instruments
tai_b_scrdPrep,TAI (version b) 'concerns about not being prepared for a test' subscore,"sum of tai_b items 6, 11, 18, 26, 33, and 47 (NA if tai_b_percPrep < 1)",s1_r1_e1,Integer,"[0,6]",NA,NA,1,NA,code-instruments
tai_b_scrdBody,TAI (version b) bodily reactions subscore,"sum of tai_b items 5, 12, 19, 27, 34, 39, and 43 (NA if tai_b_percBody < 1)",s1_r1_e1,Integer,"[0,7]",NA,NA,1,NA,code-instruments
tai_b_scrdMind,TAI (version b) thought disruptions subscore,"sum of tai_b items 4, 13, 20, 21, 28, 35, 36, 37, 48, and 50 (NA if tai_b_percMind < 1)",s1_r1_e1,Integer,"[0,10]",NA,NA,1,NA,code-instruments
tai_b_scrdGen,TAI (verison b) general test-taking anxiety subscore,"sum of tai_b items 7, 14, 22, 29, 44, and 45 (NA if tai_b_percGen < 1)",s1_r1_e1,Integer,"[0,6]",NA,NA,1,NA,code-instruments
tai_b_percOther,TAI (version b) 'concerns about how others will view you if you do poorly' subscore percentage response,percentage of response for tai_b 'concerns about how others will view you if you do poorly' items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
tai_b_percSelf,TAI (version b) 'concerns about your own self-image' subscore percentage response,percentage of response for tai_b 'concerns about your own self-image' items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
tai_b_percFut,TAI (version b) 'concerns about your future security' subscore percentage response,percentage of response for tai_b 'concerns about your future security' items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
tai_b_percPrep,TAI (version b) 'concerns about not being prepared for a test' subscore percentage response,percentage of response for tai_b 'concerns about not being prepared for a test' items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
tai_b_percBody,TAI (version b) bodily reactions subscore percentage response,percentage of response for tai_b bodily reactions items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
tai_b_percMind,TAI (version b) thought disruptions subscore percentage response,percentage of response for tai_b thought disruptions items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
tai_b_percGen,TAI (version b) general test-taking anxiety subscore percentage response,percentage of response for tai_b general test-taking anxiety items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
