variable,description,detail,allowedSuffix,valueType,allowedValues,valueInfo,naValueType,activeStatus,replacement,provenance
scaaredes_b_i21,"SCAARED (version b, Spanish), question 21",Me preocupa que las cosas me salgan bien.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i22,"SCAARED (version b, Spanish), question 22","Cuando me siento ansioso/a, sudo mucho.",s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i23,"SCAARED (version b, Spanish), question 23",Soy una persona preocupada.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i24,"SCAARED (version b, Spanish), question 24","Cuando me preocupo mucho, tengo problemas para dormir.",s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i25,"SCAARED (version b, Spanish), question 25",Me asusto mucho sin ninguna razón.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i26,"SCAARED (version b, Spanish), question 26",Tengo miedo de estar solo/a en la casa.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i27,"SCAARED (version b, Spanish), question 27",Es difícil para mí hablar con gente que no conozco bien.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i28,"SCAARED (version b, Spanish), question 28","Cuando me siento ansioso/a, siento que me estoy ahogando.",s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i29,"SCAARED (version b, Spanish), question 29",La gente me dice que me preocupo demasiado.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i30,"SCAARED (version b, Spanish), question 30",No me gusta estar lejos de mi familia.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i31,"SCAARED (version b, Spanish), question 31","Cuando me preocupo mucho, me siento inquieto/a.",s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i32,"SCAARED (version b, Spanish), question 32",Tengo miedo de tener ataques de ansiedad (o pánico).,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i33,"SCAARED (version b, Spanish), question 33",Me preocupa que algo malo le pueda pasar a mi familia.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i34,"SCAARED (version b, Spanish), question 34",Me siento tímido/a con gente que no conozco bien.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i35,"SCAARED (version b, Spanish), question 35",Me preocupa lo que va a pasar en el futuro.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i36,"SCAARED (version b, Spanish), question 36","Cuando me siento ansioso/a, tengo ganas de vomitar.",s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i37,"SCAARED (version b, Spanish), question 37",Me preocupa qué tan bien hago las cosas.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i38,"SCAARED (version b, Spanish), question 38",Tengo miedo de salir o ir a lugares concurridos solo/a.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i39,"SCAARED (version b, Spanish), question 39",Me preocupo de las cosas que ya han sucedido.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i40,"SCAARED (version b, Spanish), question 40","Cuando me pongo ansioso/a, me siento mareado/a.",s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i41,"SCAARED (version b, Spanish), question 41","Me siento nervioso/a cuando estoy con otras personas y tengo que hacer algo mientras me miran (por ejemplo: hablar, hacer un deporte).",s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i42,"SCAARED (version b, Spanish), question 42","Me siento nervioso/a cuando voy a fiestas, bailes o cualquier lugar donde haya gente que no conozco bien.",s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i43,"SCAARED (version b, Spanish), question 43",Soy tímido/a.,s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_i44,"SCAARED (version b, Spanish), question 44","Cuando me preocupo mucho, me siento irritable.",s1_r1_e1,Integer,"0, 1, 2","0, ""Casi nunca es cierto"" o ""Nunca es cierto"" | 1,  ""Algo cierto o a veces cierto"" | 2, ""Casi siempre es cierto"" o ""Siempre es cierto""",NA,1,NA,direct-redcap
scaaredes_b_scrdTotal,SCAARED (versionb b) total score,sum of all scaaredes_b items (NA if scaaredes_b_percTotal < 1),s1_r1_e1,Integer,"[0,88]",NA,NA,1,NA,code-instruments
scaaredes_b_scrdPaSo,SCAARED (versionb b) panic disorder score,"sum of scaaredes_b items 1, 2, 6, 9, 11, 12, 15, 17, 18, 19, 22, 25, 28, 32, 36, 38, and 40 (NA if scaaredes_b_percPaSo < 1)",s1_r1_e1,Integer,"[0,51]",NA,NA,1,NA,code-instruments
scaaredes_b_scrdGA,SCAARED (versionb b) generalized anxiety score,"sum of scaaredes_b  items 5, 7, 8, 14, 21, 23, 24, 29, 31, 35, 37, 39, and 44 (NA if scaaredes_b_percGA < 1)",s1_r1_e1,Integer,"[0,26]",NA,NA,1,NA,code-instruments
scaaredes_b_scrdSep,SCAARED (versionb b) separation anxiety score,"sum of scaaredes_b items 4, 13, 16, 20, 26, 30, and 33 (NA if scaaredes_b_percSep < 1)",s1_r1_e1,Integer,"[0,14]",NA,NA,1,NA,code-instruments
scaaredes_b_scrdSoc,SCAARED (versionb b) social phobias score,"sum of scaaredes_b  items 3, 10, 27, 34, 41, 42, and 43 (NA if scaaredes_b_percSoc < 1)",s1_r1_e1,Integer,"[0,14]",NA,NA,1,NA,code-instruments
scaaredes_b_percTotal,"SCAARED (version b, Spanish) total percentage response",percentage of response for all scaaredes_b items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
scaaredes_b_percPaSo,"SCAARED (version b, Spanish) panic disorder percentage response",percentage of response for scaaredes_b panic disorder items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
scaaredes_b_percGA,SCAARED (versionb b) generalized anxiety percentage response,percentage of response for scaaredes_b generalized anxiety items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
scaaredes_b_percSep,SCAARED (versionb b) separation anxiety percentage response,percentage of response for scaaredes_b separation anxiety items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
scaaredes_b_percSoc,SCAARED (versionb b) social phobias percentage response,percentage of response for scaaredes_b social phobias items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
