variable,description,detail,allowedSuffix,valueType,allowedValues,valueInfo,naValueType,activeStatus,replacement,provenance
lsascl_i15,"LSAS (clinician report), question 8 (fear)",Talking to other kids that your child doesn't know well-Fear,s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i15ov,"LSAS (clinician report), question 8 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i16,"LSAS (clinician report), question 8 (avoidance)",Talking to other kids that your child doesn't know well-Avoidance,s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i16ov,"LSAS (clinician report), question 8 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i17,"LSAS (clinician report), question 9 (fear)",Starting a conversation with people your child doesn't know well-Fear,s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i17ov,"LSAS (clinician report), question 9 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i18,"LSAS (clinician report), question 9 (avoidance)",Starting a conversation with people your child doesn't know well-Avoidance,s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i18ov,"LSAS (clinician report), question 9 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i19,"LSAS (clinician report), question 10 (fear)",Using school or public bathrooms-Fear,s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i19ov,"LSAS (clinician report), question 10 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i20,"LSAS (clinician report), question 10 (avoidance)",Using school or public bathrooms-Avoidance,s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i20ov,"LSAS (clinician report), question 10 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i21,"LSAS (clinician report), question 11 (fear)","Going into a classroom or another place (e.g., church, cafeteria) when other people are already there-Fear",s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i21ov,"LSAS (clinician report), question 11 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i22,"LSAS (clinician report), question 11 (avoidance)","Going into a classroom or another place (e.g., church, cafeteria) when other people are already there-Avoidance",s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i22ov,"LSAS (clinician report), question 11 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i23,"LSAS (clinician report), question 12 (fear)","Being the center of attention (e.g., child's birthday party)-Fear",s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i23ov,"LSAS (clinician report), question 12 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i24,"LSAS (clinician report), question 12 (avoidance)","Being the center of attention (e.g., child's birthday party)-Avoidance",s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i24ov,"LSAS (clinician report), question 12 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i25,"LSAS (clinician report), question 13 (fear)",Asking questions in class-Fear,s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i25ov,"LSAS (clinician report), question 13 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i26,"LSAS (clinician report), question 13 (avoidance)",Asking questions in class-Avoidance,s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i26ov,"LSAS (clinician report), question 13 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i27,"LSAS (clinician report), question 14 (fear)",Answering questions in class-Fear,s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i27ov,"LSAS (clinician report), question 14 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i28,"LSAS (clinician report), question 14 (avoidance)",Answering questions in class-Avoidance,s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i28ov,"LSAS (clinician report), question 14 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i29,"LSAS (clinician report), question 15 (fear)",Reading out loud in class-Fear,s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i29ov,"LSAS (clinician report), question 15 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i30,"LSAS (clinician report), question 15 (avoidance)",Reading out loud in class-Avoidance,s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i30ov,"LSAS (clinician report), question 15 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i31,"LSAS (clinician report), question 16 (fear)",Taking tests-Fear,s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i31ov,"LSAS (clinician report), question 16 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i32,"LSAS (clinician report), question 16 (avoidance)",Taking tests-Avoidance,s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i32ov,"LSAS (clinician report), question 16 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i33,"LSAS (clinician report), question 17 (fear)","Saying ""no"" when people ask your child to do things he/she doesn't want to do (e.g., to borrow something or to look at homework)-Fear",s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i33ov,"LSAS (clinician report), question 17 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i34,"LSAS (clinician report), question 17 (avoidance)","Saying ""no"" when people ask your child to do things he/she doesn't want to do (e.g., to borrow something or to look at homework)-Avoidance",s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i34ov,"LSAS (clinician report), question 17 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i35,"LSAS (clinician report), question 18 (fear)",Your child telling people that he/she doesn't agree with them or that he/she is mad at them-Fear,s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i35ov,"LSAS (clinician report), question 18 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i36,"LSAS (clinician report), question 18 (avoidance)",Your child telling people that he/she doesn't agree with them or that he/she is mad at them-Avoidance,s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i36ov,"LSAS (clinician report), question 18 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i37,"LSAS (clinician report), question 19 (fear)",Looking at people your child doesn't know well in the eye-Fear,s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i37ov,"LSAS (clinician report), question 19 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i38,"LSAS (clinician report), question 19 (avoidance)",Looking at people your child doesn't know well in the eye-Avoidance,s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i38ov,"LSAS (clinician report), question 19 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i39,"LSAS (clinician report), question 20 (fear)","Asking questions in a store (e.g., to exchange something)-Fear",s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i39ov,"LSAS (clinician report), question 20 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i40,"LSAS (clinician report), question 20 (avoidance)","Asking questions in a store (e.g., to exchange something)-Avoidance",s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i40ov,"LSAS (clinician report), question 20 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i41,"LSAS (clinician report), question 21 (fear)","Playing a sport or performing in front of other people (e.g., school show, musical performance)-Fear",s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i41ov,"LSAS (clinician report), question 21 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i42,"LSAS (clinician report), question 21 (avoidance)","Playing a sport or performing in front of other people (e.g., school show, musical performance)-Avoidance",s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i42ov,"LSAS (clinician report), question 21 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i43,"LSAS (clinician report), question 22 (fear)",Joining a club or group-Fear,s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i43ov,"LSAS (clinician report), question 22 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i44,"LSAS (clinician report), question 22 (avoidance)",Joining a club or group-Avoidance,s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i44ov,"LSAS (clinician report), question 22 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i45,"LSAS (clinician report), question 23 (fear)",Meeting new people-Fear,s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i45ov,"LSAS (clinician report), question 23 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i46,"LSAS (clinician report), question 23 (avoidance)",Meeting new people-Avoidance,s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i46ov,"LSAS (clinician report), question 23 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i47,"LSAS (clinician report), question 24 (fear)","Asking a teacher permission to leave the classroom (e.g., go to the bathroom or the school nurse)-Fear",s1_r1_e1,Integer,"0, 1, 2, 3","0, None<br>0 | 1, Mild<br>1 | 2, Moderate<br>2 | 3, Severe<br>3",NA,1,NA,direct-redcap
lsascl_i47ov,"LSAS (clinician report), question 24 (fear) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_i48,"LSAS (clinician report), question 24 (avoidance)","Asking a teacher permission to leave the classroom (e.g., go to the bathroom or the school nurse)-Avoidance",s1_r1_e1,Integer,"0, 1, 2, 3","0, Never<br>0 | 1, Occasionally<br>1 | 2, Often<br>2 | 3, Usually<br>3",NA,1,NA,direct-redcap
lsascl_i48ov,"LSAS (clinician report), question 24 (avoidance) - clinician override",Override?,s1_r1_e1,Integer,"0, 1","0, No | 1, Yes",NA,1,NA,direct-redcap
lsascl_scrdTotal,"LSAS (clinician report), total score",sum of all lsascl items (NA if lsascl_percTotal < 1),s1_r1_e1,Integer,"[0,144]",NA,NA,1,NA,code-instruments
lsascl_scrdTotAnx,"LSAS (clinician report), total anxiety score",sum of all odd-numbered lsascl ('fear') items (NA if lsascl_percTotAnx < 1),s1_r1_e1,Integer,"[0,72]",NA,NA,1,NA,code-instruments
lsascl_scrdAnxInt,"LSAS (clinician report), interaction anxiety subscore","sum of lsascl items 1, 7, 11, 15, 17, 23, 33, 35, 37, 39, 43, and 45 (NA if lsascl_percAnxInt< 1)",s1_r1_e1,Integer,"[0,36]",NA,NA,1,NA,code-instruments
lsascl_scrdAnxPer,"LSAS (clinician report), performance anxiety subscore","sum of lsascl items 3, 5, 9, 13, 19, 21, 25, 27, 29, 31, 41, and 47 (NA if lsascl_percAnxPer< 1)",s1_r1_e1,Integer,"[0,36]",NA,NA,1,NA,code-instruments
lsascl_scrdTotAvo,"LSAS (clinician report), total avoidance score",sum of all even-numbered lsascl ('avoidance') items (NA if lsascl_percTotAvo < 1),s1_r1_e1,Integer,"[0,72]",NA,NA,1,NA,code-instruments
lsascl_scrdAvoInt,"LSAS (clinician report), avoidance of interaction subscore","sum of lsascl items 2, 8, 12, 16, 18, 24, 34, 36, 38, 40, 44, and 46 (NA if lsascl_percAvoInt< 1)",s1_r1_e1,Integer,"[0,36]",NA,NA,1,NA,code-instruments
lsascl_scrdAvoPer,"LSAS (clinician report), avoidance of performance subscore","sum of lsascl items 4, 6, 10, 14, 20, 22, 26, 28, 30, 32, 42, and 48 (NA if lsascl_percAvoPer< 1)",s1_r1_e1,Integer,"[0,36]",NA,NA,1,NA,code-instruments
lsascl_percTotal,"LSAS (clinician report), total percentage response",percentage of response for all lsascl items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
lsascl_percTotAnx,"LSAS (clinician report), total anxiety percentage response",percentage of response for all lsascl anxiety items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
lsascl_percAnxInt,"LSAS (clinician report), interaction anxiety percentage response",percentage of response for lsascl interaction anxiety items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
lsascl_percAnxPer,"LSAS (clinician report), performance anxiety percentage response",percentage of response for lsascl performance anxiety items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
lsascl_percTotAvo,"LSAS (clinician report), total avoidance percentage response",percentage of response for all lsascl avoidance items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
lsascl_percAvoInt,"LSAS (clinician report), avoidance of interaction percentage response",percentage of response for lsascl avoidance of interaction items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
lsascl_percAvoPer,"LSAS (clinician report), avoidance of performance percentage response",percentage of response for lsascl avoidance of performance items (NA if all items are blank),s1_r1_e1,Real,"[0,1]",NA,NA,1,NA,code-instruments
